hostname,bv,rhk,li,teff,prot,ruwe
Kepler-501,0.7839999794960022,,,5834.06484278826,57.310001373291016,1.0031354856948853
Kepler-1886,,,,5668.7175598124995,47.83000183105469,0.916365
Kepler-1391,0.7394999861717224,,,5639.321533123367,25.44249963760376,1.0700150119209288
Kepler-1887,1.0360000133514404,,,5556.049639130435,56.900001525878906,0.947079
Kepler-1392,,,,5333.772753971911,4.75,5.594629414169312
Kepler-1888,0.7644999921321869,,,5413.921242765032,41.04999923706055,0.9577430143051148
Kepler-1393,0.7390000224113464,,,5713.0186143556475,22.207142966134207,12.044093
Kepler-1394,0.4399999976158142,,,6376.761903110317,44.150001525878906,0.9382556700045268
Kepler-1395,0.8970000147819519,,,6092.662666276041,11.637750267982483,0.89607
Kepler-1396,0.7570000290870667,,,5880.4292408604315,14.09499979019165,1.0533619809265136
Kepler-1397,0.5820000171661377,,,6013.657032432433,38.15999984741211,0.934805
Kepler-1889,,,,5485.3889998224995,31.3799991607666,1.0258645
Kepler-1890,0.5199999809265137,,,6085.622495536138,8.964999993642172,0.9601480131130219
Kepler-1398,0.6790000200271606,,,5902.3436452617825,59.63999938964844,0.9628910047683715
Kepler-1399,,,,5768.886504069011,46.209999084472656,0.993808
Kepler-1400,,,,4867.144860249097,27.137199783325194,0.9989940047683716
Kepler-1891,0.8373333414395651,,,5457.949333134766,13.355500340461731,0.97451
Kepler-1892,0.8299999833106995,,,5344.717700360577,28.43228558131627,1.009809
Kepler-1401,,,,5930.904444444444,49.019999504089355,
Kepler-1402,0.902999997138977,,,5321.521192187499,46.560001373291016,1.015034
Kepler-1403,,,,6163.720108564903,58.279998779296875,1.01101
Kepler-1404,0.8299999833106995,,,5054.617885132357,26.274500370025635,1.571267002384186
Kepler-1405,0.7400000095367432,,,5760.271309859914,13.748500108718872,0.915487
Kepler-1406,,,,5925.714665364582,20.6200008392334,7.692293
Kepler-1407,0.7440000176429749,,,5931.561571464844,1.4199999570846558,1.055942
Kepler-1408,,,,6049.222499961577,73.2300033569336,0.91608
Kepler-209,0.7199999988079071,,,5472.40412669967,28.014979707539876,1.0051130000000001
Kepler-1410,1.440000057220459,,,3880.24965590719,14.33328560420445,
Kepler-1411,0.5199999809265137,,,5867.102308877841,34.65999984741211,0.998762
Kepler-1412,0.7170000076293945,,,5804.617692523053,56.369998931884766,0.987786
Kepler-1893,0.9395000040531158,,,5587.317551938658,31.565000534057617,0.996207
Kepler-1894,,,,5379.015523594913,13.613999938964843,1.0552309713897705
Kepler-1413,0.9480000138282776,,,5164.642040000001,17.015000343322754,0.986514
Kepler-1414,0.9900000095367432,,,4973.572217773438,14.596799850463867,0.941519
Kepler-1895,0.9839999874432882,,,4968.483584615386,17.205599975585937,1.069337
Kepler-30,0.8449999988079071,,,5188.491507972847,15.962249875068665,1.0152255000000001
Kepler-1415,,,,5171.5228877929685,,0.971511
Kepler-1416,0.8109999895095825,,,5644.14798848157,21.829999923706055,1.019994
Kepler-75,0.9146666725476583,,,5231.893488235294,19.266000175476073,1.030606
Kepler-1417,0.8159999847412109,,,5756.867906361607,25.360000610351562,1.014498
Kepler-1896,,,,5991.373271205357,36.97999954223633,0.933007
Kepler-1695,0.7390000224113464,,,5451.232524120925,130.77000427246094,0.9156174988079071
Kepler-1418,1.1710000038146973,,,4619.660787880808,12.133333365122477,
Kepler-156,0.9514999985694885,,,4985.220606854774,32.04399948120117,0.9842220095367431
Kepler-1992,0.7899999916553497,,,5374.83828437547,27.90833314259847,1.1161429833106995
Kepler-1419,,,,5729.706310040509,31.329999923706055,1.037262
Kepler-1420,0.6769999861717224,,,5225.88496390625,12.890000343322754,1.079729
Kepler-405,,,,5543.9234,25.780000686645508,1.019588
Kepler-1421,,,,6269.782170247395,13.444285801478795,1.031186524318695
Kepler-1983,0.8995000123977661,,,4929.585159083426,28.571599578857423,0.9724794892711639
Kepler-1422,,,,6278.770569050481,10.5,0.995374
Kepler-1897,,,,5043.79304347826,7.429999828338623,0.991666
Kepler-1423,0.984000007311503,,,4891.499997746394,28.71150016784668,33.9688
Kepler-1898,0.8889999985694885,,,5259.23110413325,50.54999923706055,0.9520739904632569
Kepler-1900,0.8180000185966492,,,5924.028521942934,24.559999465942383,1.068057
Kepler-1901,0.7494999766349792,,,5726.506153278126,25.520000457763672,1.049545
Kepler-1902,1.409999966621399,,,3856.032608695652,27.108799743652344,1.409814
Kepler-1903,0.5320000052452087,,,6140.770412402344,48.08000183105469,1.040786
Kepler-1424,0.6769999861717224,,,5856.877553453948,14.729444715711805,6.629722
Kepler-1905,0.7369999885559082,,,5581.483858860038,19.279332796732586,0.9670394988079072
Kepler-431,0.6539999842643738,,,5873.788774972514,17.230000019073486,0.938215324432373
Kepler-1426,0.6610000133514404,,,5859.458895638021,1.6299999952316284,11.307402
Kepler-1427,,,,5485.238706331391,15.609999656677246,14.17659265258789
Kepler-1906,,,,5776.711614397321,27.520000457763672,0.970854
Kepler-1428,0.625,,,5977.466904931845,5.580799961090088,0.9596330019073487
Kepler-1429,,,,5957.07195147476,8.6899995803833,0.9614114947547913
Kepler-1430,0.9180000126361847,,,4771.383272727273,30.487500190734863,6.256645
Kepler-1431,0.6624999940395355,,,5715.336305407072,27.90000009536743,0.993106
Kepler-1432,,,,5813.567982944107,36.27000045776367,0.9986395
Kepler-1433,,,,5940.73955078125,74.13999938964844,2.514539
Kepler-1434,0.515999972820282,,,6061.287919064628,11.256666501363119,0.9552679940395354
Kepler-575,,,,5441.691316600311,29.74446030517578,1.0322869761581421
Kepler-1435,0.6169999837875366,,,6350.27836561198,6.543333212534587,0.897029
Kepler-1436,0.5860000252723694,,,5889.57062866211,31.354999542236328,0.95395
Kepler-1907,0.8745000064373016,,,5035.97958151727,26.9689998626709,1.092316
Kepler-1437,0.8069999814033508,,,5617.470948029892,12.989999771118164,2.062196
Kepler-1909,0.9425000250339508,,,4778.074593981798,27.203333536783855,1.0767555262260435
Kepler-1910,,,,3934.1798897166,27.443333625793457,
Kepler-1438,0.9089999794960022,,,5468.296583333334,19.530000686645508,1.981616
Kepler-1439,,,,3609.1153998660716,32.84000015258789,1.022748
Kepler-1977,,,,4597.129060574382,19.81999969482422,0.9690550095367432
Kepler-1440,,,,5687.214874298878,68.91000366210938,1.0228739892711638
Kepler-1441,,,,5477.304380106953,48.114999771118164,1.0602565166893005
Kepler-683,0.7200000286102295,,,5548.116000897339,23.753333409627277,1.0386969952316285
Kepler-1717,0.47099998593330383,,,6408.811040010929,3.940000057220459,1.5788010047683716
Kepler-684,,,,5424.369604685739,64.22000122070312,0.9840010047683716
Kepler-174,0.9390000104904175,,,4685.244983711675,145.53686561035158,1.011806
Kepler-589,0.5979999899864197,,,5213.644314151786,30.699824237060547,1.123156
Kepler-605,,,,5372.2227148437505,29.484999656677246,0.892309
Kepler-610,0.753333330154419,,,5483.39527148406,18.18133290608724,0.9487510047683716
Kepler-192,1.0140000581741333,,,5384.392234275597,23.63668770980835,1.02152
Kepler-117,0.5799999833106995,,,6043.348820951589,10.825000286102295,1.0070569936421714
Kepler-195,0.8349999785423279,,,5165.407376152132,26.048443900214302,1.048853476158142
Kepler-625,,,,5988.214177024148,12.606666882832846,1.148951
Kepler-217,,,,6261.432673231534,,0.9843440143051148
Kepler-653,,,,5572.880368965127,85.56999969482422,0.953859
Kepler-220,0.9370000163714091,,,4492.359771406249,30.718666712443035,1.262708
Kepler-656,0.7480000257492065,,,5170.528424854865,29.170037186453687,1.0153404904632568
Kepler-154,0.5379999876022339,,,5662.0450360383065,60.060001373291016,0.964057
Kepler-1541,0.8199999928474426,,,5255.078906779057,11.063333299424913,1.008138
Kepler-1542,0.492000013589859,,,5543.961190635417,28.640000343322754,1.190072
Kepler-1543,0.4650000035762787,,,6518.838950822369,1.6366666952768962,0.983799
Kepler-1544,1.0145000219345093,,,4755.800354296931,50.000194453226726,0.891131989271164
Kepler-1545,0.722000002861023,,,5141.701233793604,86.92117480926514,0.938096
Kepler-1934,0.6000000238418579,,,5888.372370830487,9.326500058174133,1.0012580083446503
Kepler-1701,0.773499995470047,,,5220.572286903783,23.68750063578288,1.05136
Kepler-1935,0.6600000262260437,,,5608.717209765625,70.12000274658203,1.004632
Kepler-1936,0.6880000233650208,,,6215.205893973214,5.320000171661377,0.98727
Kepler-1937,0.6919999718666077,,,6131.762888534007,8.855000257492065,0.982962
Kepler-1546,0.9079999923706055,,,5341.800456978099,22.825000127156574,0.9893050047683716
Kepler-1938,1.149999976158142,,,4439.180548556357,7.860000054041545,1.0074109952316284
Kepler-1547,0.48399999737739563,,,5879.752251439145,27.5,1.046693
Kepler-1548,0.8270000219345093,,,5432.23360465496,80.12000274658203,0.9435064940395355
Kepler-482,0.8190000057220459,,,4752.65760017214,49.9760477861023,2.040815
Kepler-1549,,,,5083.5112486955,33.08000183105469,1.001144989271164
Kepler-440,1.5410000085830688,,,4024.221483963816,17.522666931152344,1.090776
Kepler-1550,,,,5797.728642447115,72.68000030517578,1.0278409904632568
Kepler-1551,0.3930000066757202,,,6228.6181694642855,17.709999084472656,1.02243
Kepler-1939,1.2950000166893005,,,4303.21403934435,12.745000123977661,1.331128009536743
Kepler-234,,,,5995.066780011433,60.65999984741211,0.969789
Kepler-1940,1.0169999599456787,,,5291.861104861979,78.83000183105469,0.966899
Kepler-1552,0.8299999833106995,,,5060.459748876309,16.828200149536134,0.9604155095367432
Kepler-685,,,,5500.588521972656,28.154940755310058,0.953025
Kepler-541,0.6470000147819519,,,6049.557996916118,26.62200050354004,0.938234
Kepler-1553,,,,5116.939649572974,77.5999984741211,1.017543490463257
Kepler-1554,,,,5253.252496969697,46.59000015258789,1.005107
Kepler-1555,0.7950000166893005,,,5741.410196035879,54.540000915527344,0.9918080095367432
Kepler-1556,,,,5538.944318097384,11.908333460489908,0.978114
Kepler-542,,,,5424.469578782135,26.03833309809367,1.030083476158142
Kepler-1557,,,,5854.996888717619,76.37999725341797,0.9752289940395356
Kepler-1178,0.9520000219345093,,,4851.087343086009,18.261250019073486,1.8711805143051148
Kepler-1558,0.9355000257492065,,,4961.529106388473,12.996522949785504,0.9954495083446503
Kepler-1941,,,,6090.849023591983,20.050000190734863,0.9718779904632568
Kepler-1942,0.8029999732971191,,,5690.0667482812505,23.753334045410156,1.511614
Kepler-1943,0.7429999709129333,,,5698.709601411088,92.1500015258789,0.9779130095367432
Kepler-1982,0.671999990940094,,,6139.164964251634,5.935999965667724,1.0082860262260436
Kepler-1559,0.9670000076293945,,,5155.657876677074,46.1733341217041,1.0784494761581422
Kepler-1560,0.6679999828338623,,,5608.050959480601,10.357799911499024,1.0216919904632569
Kepler-1944,,,,5440.746277166193,56.040000915527344,1.110304
Kepler-5,0.6840000152587891,,,6193.8877398554105,42.759230610351565,0.963568
Kepler-1561,0.765500009059906,,,5700.141315204326,6.21879997253418,0.939524
Kepler-1945,0.8564999997615814,,,4978.44465506191,29.97333335876465,
Kepler-1946,0.6129999756813049,,,5334.351629765625,32.689998626708984,0.897922
Kepler-576,,,,5385.460330516098,28.845428466796875,1.029559
Kepler-1947,0.49300000071525574,,,5820.947863806818,10.179999947547913,0.965899
Kepler-1562,0.7069999972979227,,,5823.6923406881,31.779999256134033,0.9846775095367432
Kepler-1563,0.6840000152587891,,,5644.926989790482,46.400001525878906,16.863652
Kepler-1564,0.7379999756813049,,,5474.489361628605,39.209999084472656,1.021348
Kepler-1565,,,,4851.687516665357,7.476000118255615,1.0273319809265136
Kepler-1727,,,,5142.038792128928,73.94000244140625,1.0764245262260437
Kepler-1566,0.9419999718666077,,,5174.351622975532,28.143332799275715,0.971245
Kepler-1567,0.8289999961853027,,,5496.409740390181,60.540000915527344,1.0304059809265138
Kepler-146,0.6069999933242798,,,5980.642388690476,19.736197288679644,1.091437
Kepler-1568,0.7059999704360962,,,5770.019128110117,87.44999694824219,0.9932766752497355
Kepler-1569,,,,6014.222240335625,40.8550009727478,0.9115880083446503
Kepler-543,0.9800000190734863,,,4519.6182071123285,20.23485701424735,2.178652980926514
Kepler-1570,1.0499999523162842,,,5444.655,22.6200008392334,0.935743
Kepler-1571,0.8310000002384186,,,5683.755147487745,15.40149974822998,0.98703
Kepler-1572,,,,5805.663734786184,44.5,1.0310185078678131
Kepler-1573,0.5879999995231628,,,5899.155857142857,31.459999084472656,1.064122
Kepler-1574,0.5789999961853027,,,5902.628623929399,45.02000045776367,0.941284
Kepler-1575,,,,5808.577714285715,,1.086025
Kepler-1576,0.7625000178813934,,,5666.737499451755,7.169000069300334,1.098639
Kepler-1719,,,,5553.351452137848,61.22999954223633,1.0091899940395357
Kepler-1948,1.347000002861023,,,3892.053730952381,31.15759949645996,2.099534
Kepler-1577,1.0374999642372131,,,4788.647453822545,11.506666660308838,0.944851
Kepler-468,0.7939999997615814,,,5422.586021008831,19.930290139872234,1.0915405066757202
Kepler-1578,0.6259999871253967,,,5507.425086209763,32.459999084472656,1.000372998807907
Kepler-555,,,,5712.808318933989,43.57887622070312,1.296650011920929
Kepler-1949,,,,5833.243414562757,57.060001373291016,0.9977019904632569
Kepler-1579,1.190000057220459,,,4251.221287890064,12.960000038146973,14.038207019073486
Kepler-1993,0.9810000061988831,,,4957.24895267017,,0.9965870047683716
Kepler-1580,0.6460000276565552,,,6037.479982582721,16.00399990081787,1.030575
Kepler-1581,0.7509999871253967,,,5886.023787717211,18.899999618530273,1.063829976158142
Kepler-1582,,,,3246.0323333333336,95.73500061035156,0.998629
Kepler-1583,,,,5495.785875459925,56.29999923706055,1.005630509536743
Kepler-1584,,,,6135.635984655093,72.72000122070312,1.0109689861717224
Kepler-556,,,,5612.239936635461,24.34288936191135,1.0884174856948854
Kepler-1585,,,,5289.2355878125,10.760000228881836,1.001042
Kepler-1586,0.7639999985694885,,,6122.810186760602,68.08000183105469,0.919869
Kepler-1587,0.656000018119812,,,5878.381854817708,43.15999984741211,0.998383
Kepler-196,0.8270000219345093,,,5068.151217900219,33.709999084472656,0.909486
Kepler-1950,0.6965000033378601,,,5346.074643901209,16.725000381469727,1.550249
Kepler-1588,,,,5646.1375630723915,74.38999938964844,1.0424709828338623
Kepler-1951,0.9789999723434448,,,5407.791666186524,25.5,1.064515
Kepler-1589,0.6320000290870667,,,6080.433419140624,51.060001373291016,1.010946
Kepler-686,0.6899999976158142,,,5581.35640678992,16.26324999332428,1.0619919761581422
Kepler-1590,0.8059999942779541,,,5892.532248036859,32.749999046325684,0.9801619873638153
Kepler-1591,1.0880000591278076,,,5941.9266078125,41.939998626708984,0.928301
Kepler-1952,0.7459999918937683,,,5892.287447415865,31.459999084472656,21.488121
Kepler-10,0.6503101688542328,,,5596.293807806296,20.295000076293945,0.9199534880790711
Kepler-1728,0.9449999928474426,,,4934.871114461991,26.571332931518555,0.9485250143051147
Kepler-1592,0.6150000095367432,,,6037.966417391303,22.1200008392334,1.078906
Kepler-1593,1.1399999856948853,,,4612.39022631579,12.125500202178955,0.992763
Kepler-544,0.5320000052452087,,,6204.094007408405,0.14000000059604645,1.035421
Kepler-1594,0.6830000281333923,,,5914.803354026443,33.92000102996826,1.09753
Kepler-1595,0.7929999828338623,,,5238.468254206731,11.58671419961112,1.067873
Kepler-577,,,,4578.166680133928,71.37000274658203,1.083081
Kepler-1596,,,,5774.692864667067,26.329999923706055,0.984708
Kepler-1953,1.0605000257492065,,,4621.163205948819,17.983200073242188,0.9823084904632569
Kepler-1597,0.3449999988079071,,,6307.517140287162,67.36000061035156,1.042798
Kepler-1598,0.6514999866485596,,,5700.226773459681,14.126099967956543,0.9471173269755045
Kepler-1599,0.765999972820282,,,5751.01946508789,63.130001068115234,1.040207
Kepler-1600,,,,5041.008611559639,46.130001068115234,1.048904476158142
Kepler-1702,,,,4954.074983174756,34.80500030517578,0.9564390095367432
Kepler-687,1.024999976158142,,,4849.862281818182,23.21999994913737,0.878193
Kepler-1601,,,,6019.758760009885,21.285000165303547,1.0156129713897706
Kepler-1954,0.6769999861717224,,,5766.070995561079,26.8799991607666,0.928446
Kepler-1955,0.7620000243186951,,,5733.059626561024,23.38599967956543,0.9910215035762787
Kepler-1602,0.5080000162124634,,,6122.589030177695,11.90499997138977,0.917356
Kepler-597,0.6800000071525574,,,5663.1920609375,21.583965807739258,0.961333
Kepler-1603,,,,6119.127325195313,18.244999885559082,0.900907
Kepler-1604,0.9950000047683716,,,4826.182528016335,,1.049402476158142
Kepler-1956,1.1260000467300415,,,4160.1091028197325,40.092498779296875,1.0189959952316285
Kepler-1605,0.6840000152587891,,,5140.751553879143,,0.8615183350817363
Kepler-1957,1.034999966621399,,,4800.476237717015,35.355000495910645,0.977414
Kepler-1606,0.7279999852180481,,,5420.592887853298,28.3766663869222,1.114631
Kepler-688,,,,5475.821649765625,27.520000457763672,0.956247
Kepler-1607,0.5879999995231628,,,5863.845057932694,16.65500036875407,0.908922
Kepler-1608,,,,5189.002790476191,10.880000114440918,4.883533
Kepler-444,,,,5161.501,,1.001409
Kepler-1958,0.7350000143051147,,,5593.24135703125,28.850000381469727,1.038998
Kepler-1959,1.0815000236034393,,,5016.3308230769235,16.287500381469727,0.92163
Kepler-1960,0.5950000286102295,,,5914.264763812517,11.619999885559082,1.0388224713897705
Kepler-1609,,,,6004.345538641826,68.08000183105469,0.967873
Kepler-578,0.9426666895548502,,,5242.59702016369,14.838500022888184,0.980802
Kepler-1610,,,,5005.6753545618985,14.710000038146973,1.0276979904632568
Kepler-689,,,,5377.234630445076,10.647500395774841,1.061967
Kepler-1961,1.0110000371932983,,,5136.107237661362,18.774999618530273,1.0260664856948853
Kepler-1611,,,,5333.9592892877035,55.41999816894531,5.630005395095825
Kepler-624,0.2939999997615814,,,6101.717084576613,51.61000061035156,0.903523
Kepler-1612,0.9290000200271606,,,5507.326121405134,26.6439998626709,1.015573
Kepler-1962,,,,5746.560142857144,21.422000122070312,0.858286
Kepler-626,0.8029999732971191,,,5648.1178091586535,22.428616412353517,1.007004
Kepler-1653,,,,4618.853313039696,27.979999542236328,1.2899999618530273
Kepler-627,0.3269999921321869,,,6136.681272279575,69.86000061035156,1.065443
Kepler-1613,0.6019999980926514,,,6427.42257121582,0.8999999761581421,1.765353
Kepler-1614,,,,5153.7869086662495,14.140000343322754,1.001441
Kepler-1615,,,,5778.6612427262935,41.493333180745445,1.035371
Kepler-690,0.8370000123977661,,,5759.02832126116,33.61000061035156,0.977491
Kepler-1616,0.6970000267028809,,,6109.738209178206,9.473333040873209,0.99128
Kepler-1656,0.7639999985694885,,,5675.192993469835,20.896265480901544,0.8470344856948853
Kepler-1963,,,,5558.082072808689,25.395713806152344,0.996781
Kepler-1617,0.6620000004768372,,,5877.317612316552,48.31999969482422,1.0285310174840292
Kepler-629,0.8379999995231628,,,5353.04599327009,22.09739990234375,0.939555
Kepler-441,1.350000023841858,,,4131.56575546875,83.0193998219808,1.059482
Kepler-1911,0.6919999718666077,,,5562.222125479559,18.89000015258789,0.8928634868869781
Kepler-1964,,,,4823.14,0.4000000059604645,3.867728
Kepler-621,1.2946666876475017,,,4290.160249125744,24.064685038146973,10.816354
Kepler-1618,,,,6370.218824220238,6.813333511352539,0.9710115047683716
Kepler-1972,0.69200000166893,,,5641.1881261722265,20.409999465942384,0.8866210023841858
Kepler-630,0.5740000009536743,,,5796.962180733173,39.29999923706055,1.020298
Kepler-579,,,,5436.756317241379,52.709999084472656,0.910712
Kepler-1965,,,,5548.024417382924,23.542000198364256,1.0975935143051148
Kepler-1966,,,,4817.968845097674,5.4266665776570635,2.6971154570846556
Kepler-691,1.4550000429153442,,,3734.745841514295,34.280999501546226,1.06417
Kepler-1619,0.7590000033378601,,,5685.481944014195,27.200000762939453,0.9544825035762787
Kepler-1620,0.6060000061988831,,,6020.739998109879,108.26000213623047,
Kepler-1967,1.1059999465942383,,,4901.062009191177,38.71333312988281,1.087766
Kepler-1968,,,,4877.51359090909,17.350000381469727,1.038742
Kepler-442,,,,4367.542013694551,69.87843267211913,0.9855040047683716
Kepler-1725,0.5400000214576721,,,6103.587973046875,8.874444643656412,1.037785
Kepler-443,,,,4790.644530490452,46.709999084472656,0.950283
Kepler-1621,0.6990000009536743,,,6264.459636863426,40.8050012588501,0.954054
Kepler-1969,,,,5751.758239344954,16.90333302815755,1.029863
Kepler-692,0.7479999959468842,,,5431.901194106618,31.957999801635744,1.038096
Kepler-1622,0.4490000009536743,,,6189.209067862215,8.210000038146973,1.060613
KOI-4777,,,,3579.072353846154,43.62666575113932,1.062287
Kepler-1623,0.8449999988079071,,,5611.740161988147,10.186285700116839,1.129401
Kepler-631,0.5709999799728394,,,6103.593411717464,7.836222224765354,1.0610755095367432
Kepler-632,0.8709999918937683,,,5206.328469532967,35.56100006103516,
Kepler-1988,0.7110000252723694,,,5818.667814085824,16.709999084472656,5.49924394913737
Kepler-693,,,,4889.768665987702,13.789999961853027,1.007809
Kepler-1442,0.5860000252723694,,,6220.548072558593,5.049999952316284,0.9167224878406525
Kepler-694,0.8180000185966492,,,5637.825144908405,29.985000610351562,1.085707
Kepler-1912,0.6700000166893005,,,5663.201161676618,13.303749680519104,0.9341063344459535
Kepler-1443,,,,6301.040117631391,3.8816667000452676,4.965026093460083
Kepler-1444,0.6440000236034393,,,5910.134598037978,10.891111161973742,0.9464580035762786
Kepler-1445,0.5870000123977661,,,6074.140415675403,22.003999710083008,1.122626
Kepler-1446,1.0834999680519104,,,4719.452917238837,19.561142785208567,1.0264190143051146
Kepler-437,1.190000057220459,,,4497.92,23.6850004196167,
Kepler-1447,0.4869999885559082,,,5651.555044093749,27.989999771118164,0.977296
Kepler-1448,0.6399999856948853,,,5802.63195619905,20.279999415079754,1.145497
Kepler-1449,0.8050000071525574,,,6009.771947251157,47.40999984741211,1.004094
Kepler-580,1.256500005722046,,,4212.475153628763,27.21720290509905,1.034671
Kepler-1450,,,,4397.066356502614,36.3100004196167,1.0073374904632568
Kepler-1913,0.6399999856948853,,,6003.5736478125,17.84599952697754,0.971197
Kepler-1986,0.527999997138977,,,5182.703430493278,56.369998931884766,1.0129359904632569
Kepler-1451,0.6850000023841858,,,5673.906227013221,7.871999931335449,0.992127
Kepler-1452,,,,5880.219655854414,13.490749597549438,0.9003740131130218
Kepler-1914,,,,5799.23697877038,22.469999313354492,0.995011
Kepler-1453,0.699999988079071,,,5665.316155414871,13.665000120798746,0.973204
Kepler-1455,1.3899999856948853,,,3900.9108521501257,18.034833590189617,0.9502200143051147
Kepler-438,,,,3804.33149461353,37.00500011444092,3.862495
Kepler-1456,,,,4230.839973913043,14.484999895095825,1.182254
Kepler-1457,0.6510000228881836,,,5889.712865544871,20.980000178019207,1.04059
Kepler-1458,0.8064999878406525,,,5464.603404284657,22.573456213623047,1.0258
Kepler-1459,,,,4806.670175,77.97000122070312,1.122252
Kepler-1460,,,,4269.583464704906,46.650001525878906,1.0318034904632567
Kepler-274,,,,5621.020330742753,49.36000061035156,0.9572709940395355
Kepler-428,1.1790000200271606,,,5015.740406470788,24.662814618530273,1.010686
Kepler-1461,0.968999981880188,,,4902.673692307692,32.54999923706055,1.00375
Kepler-1462,,,,5446.728560375001,23.75666681925456,0.993606
Kepler-1463,,,,5723.370173167068,64.29000091552734,1.032287
Kepler-1464,,,,5639.948034507206,28.19333330790202,1.0145399904632568
Kepler-1465,1.1540000438690186,,,4663.538603655134,44.720001220703125,3.380036
Kepler-1466,0.8209999799728394,,,5752.893319876802,79.30999755859375,0.981271
Kepler-1467,0.8500000238418579,,,5142.499122203959,6.405399990081787,0.9554694952316285
Kepler-1915,,,,5825.35873892663,8.09666665395101,0.983495
Kepler-1468,0.7419999837875366,,,5500.041345817308,,1.0155249952316283
Kepler-1469,0.8399999737739563,,,5303.165832310268,8.207499742507935,1.020279
Kepler-633,,,,5855.7997062653185,65.56999969482422,0.979909
Kepler-1470,1.121000051498413,,,4901.549214285714,47.34000015258789,0.999221
Kepler-1916,,,,5968.150847842261,25.66999912261963,0.919153
Kepler-1471,0.6700000166893005,,,5558.53126171875,21.6299991607666,1.143339
Kepler-1472,0.6520000100135803,,,5926.388953342437,43.380000591278076,1.0568480279744465
Kepler-1473,,,,5915.151658728448,21.84000015258789,0.9816044997615814
Kepler-1917,0.800000011920929,,,5190.026182337267,28.48599967956543,1.060681002384186
Kepler-1474,0.6320000290870667,,,5557.198936817438,21.12249994277954,1.1247479713897706
Kepler-1475,,,,6159.636757602163,57.880001068115234,0.963082
Kepler-1476,0.8489999771118164,,,5425.376345315071,41.79999923706055,1.0437514809265136
Kepler-1477,0.6060000061988831,,,5075.2585284642855,33.540000915527344,1.039836
Kepler-1478,,,,5922.798190743991,76.16000366210938,0.986906
Kepler-1696,1.2669999599456787,,,5815.219865319294,57.599998474121094,0.954599
Kepler-1479,,,,5781.620820148026,130.64999389648438,1.027818
Kepler-1480,0.9605000019073486,,,5049.039688953125,11.252999901771545,1.088057
Kepler-1481,1.0099999904632568,,,4811.230654190341,9.164800071716309,0.933867
Kepler-1997,,,,6058.687414397321,8.160000165303549,1.02172
Kepler-1483,,,,6235.3165921875,49.9900016784668,1.028629
Kepler-1918,0.3089999854564667,,,5559.8309521875,9.128333250681559,1.029791
Kepler-545,0.7919999957084656,,,5810.525675781249,18.90500044822693,1.102688
Kepler-1484,,,,5697.58427609,18.8799991607666,2.832989995231628
Kepler-1919,,,,5321.058866778274,19.530000686645508,0.970784
Kepler-1485,1.0700000524520874,,,5999.818640290179,83.62999725341797,1.082658
Kepler-1486,,,,5893.177184795673,43.810001850128174,0.914989
Kepler-1487,0.5400000214576721,,,6408.253097863051,2.7050000429153442,0.989378
Kepler-1984,1.465000033378601,,,3570.3562068965516,24.34625005722046,
Kepler-581,0.7429999709129333,,,5588.193159594726,33.45249938964844,1.035785
Kepler-1488,,,,5817.844035114397,28.940000534057617,1.047401
Kepler-1490,0.7100000083446503,,,5481.700437850215,18.17071451459612,0.878299
Kepler-1491,0.7229999899864197,,,5488.657152384312,59.04999923706055,1.078368976158142
Kepler-1492,1.128000020980835,,,4645.515384837963,14.108333269755045,0.95936
Kepler-1493,0.7910000085830688,,,5661.777960133271,8.75499963760376,
Kepler-1494,,,,5708.717047724184,22.209999084472656,1.01014
Kepler-1495,,,,5492.083993495835,18.469999313354492,3.293941
Kepler-1920,0.6399999856948853,,,5861.013813888633,8.49833345413208,0.9902035047683716
Kepler-1921,0.6930000185966492,,,6032.2873848214285,17.947044828338623,1.136678
Kepler-1496,0.5730000138282776,,,5825.7206145365135,17.450000762939453,0.9623354940395354
Kepler-1497,0.7260000109672546,,,5614.590174882813,25.959999084472656,5.107357
Kepler-1498,0.8970000147819519,,,5143.75037976466,32.88999938964844,4.507136085830688
Kepler-634,0.6460000276565552,,,6177.595277390351,49.630001068115234,1.068267
Kepler-1499,0.9514999985694885,,,4996.091211207386,14.647999954223632,1.149435
Kepler-1500,0.7630000114440918,,,5879.716359999999,49.790000915527344,1.044235
Kepler-1501,0.42399999499320984,,,6516.198774568256,19.450000762939453,1.088824
Kepler-1502,0.5389999747276306,,,6564.856471812501,10.220000267028809,1.107495
Kepler-1980,,,,5703.412265474761,35.13999938964844,1.050599
Kepler-1503,,,,4924.38851275037,75.37999725341797,1.0022509952316283
Kepler-1710,0.6700000166893005,,,5538.153242882882,22.565199661254884,0.9777804892711639
Kepler-1504,0.722000002861023,,,5533.541992290297,55.18699984741211,0.920167
Kepler-1505,0.7879999876022339,,,5591.225185107339,25.25333309173584,2.533056019073486
Kepler-1506,,,,5746.9058171875,11.399999618530273,1.015829
Kepler-1922,,,,5662.786629618666,0.9399999976158142,0.9654510047683715
Kepler-1507,0.8239999711513519,,,5248.007590457954,11.26288890838623,0.999765
Kepler-1508,,,,5663.113886826134,59.599998474121094,1.1269580143051148
Kepler-1509,,,,5849.712806986778,71.83999633789062,0.981071
